num,category,news
3970,7,중국 사격선수 왕루야오(王阿·23)가 2020 도쿄올림픽에서 예선 탈락한 뒤 사회관계망서비스(SNS)에서 소회를 밝혔다 비난을 받자 사과했다... .. .. .. .. .. 지난 26일 중국매체 관찰자망 등에 따르면 왕루야오는 지난 24일 여자 10ｍ 공기소총에서 결선 진출에 실패한 뒤 ..“여러분 죄송합니다... 저 쫄았던 거 인정합니다... 3년 ..
3971,7,◀ 앵커 ..▶ .. ..올림픽 소식으로 출발하겠습니다. .. ..우리 남자 양궁대표팀이 단체전에서 금메달을 획득했습니다... .. .. ..◀ 앵커 ..▶ .. ..혼성 단체전과 여자 단체전에 이어 양궁에 걸린 금메달 5개 중 벌써 3개를 차지했습니다... .. .. ..도쿄에서 이유경 기자가 보도합니다. .. ..◀ 리포트 ..▶ .. ..8강에서 ..
3972,2,"도쿄올림픽이 열리고 있는 가운데 일본의 코로나19 신규 확진자 수가 급증하고 있다... .. .. .. .. .. NHK는 자체 집계 결과 도쿄올림픽 개막 4일째인 26일 기준 신규 확진자는 4,692명이라고 보도했다... 이는 월요일 기준으로 지난 5월10일의 4,938명 이후 최대다... .. .. .. .. .. 최근의 확진자 폭증세는 인구가 밀집.."
3973,7,26일 도쿄 아리아케 스포츠파크에서 열린 여자 스케이트보드 스트리트 종목 시상식에서는 올림픽에선 보기 어려웠던 진풍경이 펼쳐졌다... 이날 시상대에 오른 금·은·동메달 수상자 세 명의 평균 나이가 14세 191일로 올림픽 사상 가장 어렸기 때문이다... 이번 대회에서 처음으로 정식 종목으로 채택된 이 종목에서 이날 메달을 딴 3명은 모두 10대였다...
3974,7,[앵커] .. .. ..코로나 19 확산 우려와 엄격해진 방역 지침 속에서 2020 도쿄 올림픽이 진행되는 가운데 국제올림픽위원회가 규정 일부를 완화해 메달 수상 선수들이 시상대 위에서 30초 동안 마스크를 벗을 수 있는 자유를 허락하기로 했습니다. .. ..[리포트] .. .. 국제올림픽위원회 IOC와 도쿄 올림픽 조직위는 시상대에 오른 메달 수상자들..
3975,3,"매경이 전하는 세상의 지식(매-세-지,7월27일) .. 1.한국 양궁 남자 대표팀이 도쿄올림픽에서 세 번째 금메달을 안김... 양궁 남자단체전은 2016년 리우올림픽에 이어 2연패에 성공함... 26일 도쿄 유메노시마공원 양궁장에서 열린 양궁 남자단체전 결승에서 오진혁·김우진·김제덕으로 구성된 한국 대표팀은 대만을 상대로 6대0으로 승리함 ..2.서울 .."
3976,2,[앵커] ..올림픽이 열리고 있는 일본에서 코로나19 확산세가 꺾이지 않고 있습니다. .. ..게다가 강풍과 폭우를 동반한 태풍이 올림픽 경기가 집중된 일본 수도권과 도호쿠 지역에 접근한 뒤 오늘 저녁 상륙할 것으로 보여 비상이 걸렸습니다. .. ..보도에 김형근 기자입니다. .. ..[기자] ..일본의 어제 하루 코로나19 신규 확진자는 4천6백90여..
3977,7,"경북 예천군 출신으로 경북일고 2학년에 재학 중인 17세 김제덕 선수가 어제(26일) 도쿄올림픽 남자 양궁 단체전에서 대만을 꺾고 우승하면서 2관왕에 올랐다... 김 선수는 앞서 24일 혼성 단체전에서 세 살 많은 누나 안산 선수와 함께 출전, 네덜란드를 꺾고 금메달을 목에 걸었다... 올림픽에서 첫 도입된 양궁 혼성 단체전의 초대 금메달리스트가 됐다..."
3978,7,"신종 코로나바이러스 감염증(코로나19) 확산을 막기 위해 도쿄올림픽 경기 대부분을 무관중으로 진행하는 가운데, 일부 경기에 수십명 규모의 응원단이 출몰하며 논란이 일고 있다... .. .. .. .. 27일 도쿄스포츠·스포츠아넥스 등 현지매체에 따르면 전날 도쿄체육관에서 열린 일본·중국의 탁구 혼합복식 결승전 경기에는 ..'의문의 중국 응원단'이 나타났.."
3979,7,"‘사격 황제’ 진종오(42·사진)의 마지막 올림픽이 아쉽게 막을 내렸다... .. .. .. .. 진종오는 27일 일본 도쿄 아사카 사격장에서 열린 2020 도쿄올림픽 10ｍ 공기권총 혼성 단체전에서 추가은(20·IBK기업은행)과 함께 출전, 합계 575점(추가은 286점, 진종오 289점)을 기록하며 9위로 본선 1차전 통과에 실패했다... .. .."
3980,7,‘한국 수영의 희망’ 황선우(18)가 자유형 200m에서 7위에 올랐다... .. .. .. ..황선우는 27일 도쿄 수영경기장에서 열린 2020 도쿄올림픽 수영 남자 자유형 200m 결선에서 1분45초26으로 7위를 기록했다... 7번 레인에서 출발한 황선우는 50m를 23초95로 가장 먼저 찍었다... 황선우는 100m도 49초78로 가장 빨랐다...
3981,7,“진짜 무슨 말을 해야 할지 떠오르지 않네요.” .. .. .. ..27일 일본 도쿄의 아사카 사격장... 2020 도쿄올림픽 10m 공기권총 혼성단체전 경기를 마치고 나온 ..‘사격황제’ 진종오(42·서울시청)는 한 숨을 쉬며 한 동안 말을 잇지 못했다... 개인전에서 탈락한 데 이어 이날 혼성단체전에서도 결선 무대도 밟지 못하고 고배를 마신 상황...
3982,7,"한국 양궁이 도쿄올림픽에서 혼성 단체전과 여자 단체전에 이어 지난 26일 남자 단체전까지 우승하며 3개의 금메달을 거머쥐었다... .. ..남자 대표팀 오진혁(40·현대제철), 김우진(29·청주시청), 김제덕(17·경북일고)은 이날 일본 도쿄의 유메노시마공원 양궁장에서 열린 ..‘2020 도쿄올림픽 남자 단체전 결승전’에서 대만에 6-0(59-55 60.."
3983,7,"2020 도쿄 올림픽이 자연재해 수준의 날씨 속에서 치러지고 있다... 태풍 네파탁이 일본에 상륙하면서 각종목 경기가 연기됐고, 일부 선수가 실신했다... 당초 일본은 올림픽 도쿄 유치를 위해 ..‘온화하고 맑은 날이 많다’고 했는데, 이는 ..‘일본의 거짓말’이 돼 돌아왔다... .. .. .. .. 27일 도쿄 올림픽 위원회에 따르면 이날 오전 6시.."
3984,7,스타트는 가장 빨랐다... 마지막은 가장 느렸다... .. .. .. .. ..'수영 괴물' 황선우(18·서울체고)의 도쿄올림픽 경영 남자 자유형 200m 성적표는 극과 극이었다... .. .. .. .. .. .. 황선우는 27일 일본 도쿄 아쿠아틱스 센터에서 열린 도쿄올림픽 경영 남자 자유형 200m 결승에서 1분 45초 26로 전체 8명 중 7위를..
3985,7,"한국 수영의 새 희망 황선우(18·서울체고)가 생애 첫 올림픽 무대에서 7위를 기록했다... 한국 경영 선수로는 9년 만에 올림픽 결선에 나선 그는, 세계 무대 경쟁력을 입증하면서 박태환(32)을 이은 새 간판 선수로 자리매김 했다... .. ..황선우는 27일 오전 일본 도쿄 아쿠아틱스 센터에서 열린 2020 도쿄올림픽 경영 남자 자유형 200ｍ 결선.."
3986,7,27일 일본 도쿄 아쿠아틱스센터에서 열린 도쿄 올림픽 남자 자유형 200m 결승전에 출전한 황선우가 힘차게 물을 제치고 있다... 황선우(18·서울체고)가 한국 수영선수로는 박태환(32)에 이후 9년 만에 올림픽 경영 결승 무대에 올랐으나 아쉽게 7위에 그쳤다... .. .. .. .. 황선우는 27일 오전 일본 도쿄 아쿠아틱스 센터에서 열린 2020 ..
3987,7,"도쿄올림픽 개회식 중계 당시 부적절한 사진과 소개글로 사과했던 MBC가, 유도 중계 중 ..'메달 색이 아쉽다'는 취지의 중계를 한 사실이 알려지며 27일 또다시 논란의 중심에 섰다... .. .. .. .. 하루 전 도쿄 일본무도관에서 열린 유도 남자 73㎏급 동메달 결정전에는 재일동포 3세 안창림(27·KH그룹 필룩스)이 출전했다... 그는 루스탐 .."
3988,7,랭킹 24위인 케냐 반드시 잡고 .. ..日·도미니카 중 1승 거둬야 8강 .. .. .. ..여자배구대표팀이 27일 오후 9시 45분 일본 도쿄의 아리아케 아레나에서 도쿄올림픽 여자배구 조별리그 A조 2차전에서 케냐와 격돌한다. .. .. .. ..국제배구연맹(FIVB) 랭킹 14위 대표팀은 유력한 메달 후보인 브라질(2위)에 1차전에서 패했다... ..
3989,7,"황선우(18·서울체고)에게 2020 도쿄올림픽은 ..'글로벌 쇼케이스'나 다름없다... 자유형 200ｍ 메달 사냥에 실패했지만, 그것만큼은 분명한 사실이다... 그는 지난해 11월 경영 국가대표 선발대회 전까지 무명이었다... 또래에서는 잘하는 편이었으나 서울체중, 서울체고에 그보다 잘 하는 선수가 한 명씩 있었다... 힘이 부족했고, 운동신경도 특출나.."
3990,2,"디아스,55㎏급 합계 224㎏ 1위 .. ..선수와 관계자·취재진 함께 울어 .. ..대통령 ..“국민 모두 자랑스러워해” .. .. .. ..하이딜린 디아스(30)가 필리핀의 역도영웅으로 떠올랐다... 필리핀은 1924 파리올림픽에 처음 출전한 뒤 97년 만에 금메달을 획득했다. .. .. .. ..디아스는 26일 일본 도쿄 국제포럼에서 열린 도쿄올림.."
3991,7,"[헤럴드경제=김성진 기자] 올림픽에 세번째 나선 김서영(27·경북도청)가 아쉽게 결선진출에 실패했다... .. .. .. .. 김서영은 27일 일본 도쿄 아쿠아틱스 센터에서 열린 2020 도쿄올림픽 경영 여자 개인혼영 200ｍ 준결승에서 자신의 최고기록에 많이 못미치는 2분11초38의 기록으로 조 7위, 전체 16명 중 12위에 그쳤다... .. .. .."
3992,7,"인조잔디 요코하마구장 일본 익숙 .. ..아무 설명없이 훈련 못하게 ..‘봉쇄’ .. ..천연잔디 사용해온 한국팀에 불리 .. ..김경문 ..“경기 당일에야 구장 파악” .. .. .. ..29일 이스라엘과 B조예선 첫경기 .. .. .. ..한국야구대표팀이 26일 일본 도쿄에 도착했다... 야구대표팀의 목표는 도쿄올림픽 우승, 2008 베이징올림픽에 .."
3993,1,2020 도쿄올림픽에서 다시 한번 전 종목 석권을 노리는 남자 양궁팀이 짜릿한 승부 끝에 잇따라 금메달을 따자 ..‘영화로 만들자’는 제안과 승리를 직감한 동영상 등이 온라인에 공유되며 팬들이 열광하고 있다. ..26일 단체전 2연패에 성공한 남자 양궁 대표팀의 막강한 실력과 나이 차를 넘어서는 환상의 호흡은 네티즌들을 달아오르게 했다... 일본과의 준..
3994,4,MBC 노조가 2020 도쿄올림픽 중계에서 부적절한 그래픽 사용으로 물의를 일으킨 것에 대해 ..“혹독한 책임 추궁을 받는 구성원들과 같은 자리에 서서 반성과 회복의 길을 함께 가겠다”고 밝혔다... .. .. .. ..전국언론노동조합 MBC본부는 27일 성명을 내고 ..“해당 국가의 국민에게 모욕감을 주고 시청자들에게는 불쾌감을 안긴 변명의 여지없는 ..
3995,7,"[아시아경제 최동현 기자] 대한민국 펜싱 여자 에페 대표팀이 2020 도쿄올림픽 단체전 준결승에 올랐다... .. .. .. ..최인정(31·계룡시청), 강영미(36·광주서구청), 송세라(28·부산시청), 이혜인(26·강원도청)으로 구성된 한국 대표팀(세계랭킹 4위)은 27일 일본 지바 마쿠하리 메세서 열린 단체전 8강 미국(5위)과의 경기에서 38-3.."
3996,7,펜싱 여자 에페팀이 단체전에서 난적 미국을 꺾으며 준결승에 진출했다. ..최인정과 강영미 송세라로 구성된 여자 에페팀은 27일 일본 지바의 마쿠하리 메세 B홀에서 열린 2020도쿄올림픽 단체전 8강에서 난적 미국을 38-33로 누르고 준결승에 진출했다... 대표팀은 오후 1시 40분 준결승전에서 세계랭킹 1위 중국과 격돌한다. ..펜싱은 26일 각 세부..
3997,4,[머니투데이 신정인 기자] 2020 도쿄올림픽 개회식 중계 중 부적절한 사진과 문구로 뭇매를 맞았던 MBC가 이번엔 캐스터의 중계 멘트로 논란을 빚었다... .. .. ..지난 26일 일본 도쿄 부도칸(무도관)에서 열린 2020 도쿄올림픽 유도 73㎏급에서 안창림은 동메달을 따냈다... 아제르바이잔의 루스탐 오루요프와 맞붙은 그는 종료 직전 업어치기로 ..
3998,7,OBS CEO ..“여성 선수 옷 강조 안한다” .. ..‘성적 매력 아닌 스포츠 호소력’ 조명지난 23일 개막한 ..‘2020 도쿄 올림픽’에서 여성 선수들에 대한 성차별적 보도 행태를 억제해야 한다는 목소리가 커지고 있다... 경기력보다 외모나 여성성을 부각하는 낡은 관행을 멈추자는 것이다. ..야니쉬 엑사쵸스 올림픽주관방송사(OBS) 최고경영자는 ..
3999,7,"처음 올림픽 무대를 밟은 한국 럭비 대표팀이 전패로 예선 탈락했다... .. .. .. .. 한국(세계 랭킹 31위) 럭비 대표팀은 27일 일본 도쿄 스타디움에서 열린 도쿄올림픽 7인제 럭비 조별리그 A조 아르헨티나(7위)와 경기에서 0-56(0-28 0-28)으로 졌다... .. .. .. .. 전날 뉴질랜드(2위)에 5-50(5-14 0-36), 호.."
4000,4,MBC가 2020 도쿄올림픽 중계 과정에서 발생한 방송사고에 대해 사과했다... 개회식과 경기 등을 중계하며 부적절한 문구와 사진을 내보내 ..‘나라 망신’이라는 비판이 쏟아진 데 따른 것이다... 박성제 MBC 사장은 ..“원인을 파악하고 사고 재발 방지에 모든 노력을 기울이겠다”고 밝혔다... .. .. .. ..박 사장은 26일 서울 마포구 MBC..
4001,7,일본으로 귀화하라는 권유를 뿌리치고 한국으로 건너와 태극마크를 가슴에 단 안창림(27·KH그룹 필룩스)이 동메달을 조국에 안겼다... 한국 유도 선수단이 도쿄올림픽에서 획득한 두 번째 메달이다... .. .. .. ..한국 남자 유도의 간판 안창림은 26일 일본 도쿄 부도칸에서 열린 도쿄올림픽 유도 남자 73㎏급 동메달 결정전에서 루스탐 오루조프(아제르..
4002,1,“이제 그만하는 게 좋겠다... 빨리 수술하고 치료하자.” 2017년 여름 한국 남자 양궁의 맏형 오진혁(40)은 청천벽력 같은 소리를 들었다... 오른쪽 어깨가 안 좋아 참으면서 운동을 했지만 팔을 들어 올리기조차 어려워지면서 병원에서 정밀 검진을 받았다... 오른쪽 어깨 근육과 오른팔 위쪽 근육 일부가 완전히 찢어졌다고 했다... 어깨 회전근 4개 ..
4003,7,“에비앙 챔피언십은 끝났고 이제 올림픽이라는 본 게임이 시작하기 때문에 지금까지 준비한 것 믿고 열심히 해야죠.” .. .. .. ..도쿄 올림픽 여자 골프 국가 대표팀의 ..‘맏언니’ 박인비(33)는 26일 미국 여자 프로골프(LPGA) 투어 시즌 네 번째 메이저 대회인 아문디 에비앙 챔피언십을 마치고는 담담한 모습으로 이렇게 말했다... 박인비를 비..
